anime_id,name,genre,type,episodes,rating,members,profile
23735,Kenzen Robo Daimidaler Specials,"Comedy, Ecchi, Mecha, Seinen",Special,6.0,6.22,3816,"Comedy, Ecchi, Mecha, Seinen Special Kenzen Robo Daimidaler Specials"
1955,Kimagure Robot,"Comedy, Fantasy, Sci-Fi",TV,10.0,6.22,1521,"Comedy, Fantasy, Sci-Fi TV Kimagure Robot"
3595,Kujakuou,"Action, Demons, Horror",OVA,3.0,6.22,949,"Action, Demons, Horror OVA Kujakuou"
2461,Metal Skin Panic MADOX-01,"Action, Mecha, Sci-Fi",OVA,1.0,6.22,2030,"Action, Mecha, Sci-Fi OVA Metal Skin Panic MADOX-01"
30168,Miss Monochrome: Watashi dake no Monogatari,Music,Music,1.0,6.22,1634,Music Music Miss Monochrome: Watashi dake no Monogatari
2851,Ninku (Movie),"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Movie,1.0,6.22,887,"Action, Adventure, Comedy, Historical, Martial Arts, Shounen Movie Ninku (Movie)"
8312,Piece,Music,Music,1.0,6.22,1143,Music Music Piece
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,"Action, Comedy, School, Sci-Fi, Super Power",Special,2.0,6.22,1589,"Action, Comedy, School, Sci-Fi, Super Power Special Sacred Seven: Shirogane no Tsubasa Picture Drama"
6889,Time Bokan Series: Zenderman,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",TV,52.0,6.22,298,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power TV Time Bokan Series: Zenderman"
8928,Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators,Dementia,Movie,9.0,6.22,267,Dementia Movie Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators
25967,Backkom Sports,"Comedy, Kids, Sports",TV,52.0,6.21,131,"Comedy, Kids, Sports TV Backkom Sports"
5469,Birthday Boy,"Action, Drama, Historical, Military",Movie,1.0,6.21,1196,"Action, Drama, Historical, Military Movie Birthday Boy"
6484,Chokin Senshi Cashman,"Action, Comedy",OVA,1.0,6.21,366,"Action, Comedy OVA Chokin Senshi Cashman"
2693,Detatoko Princess,"Comedy, Fantasy",OVA,3.0,6.21,1220,"Comedy, Fantasy OVA Detatoko Princess"
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,"Fantasy, Mystery, Romance, Shoujo",OVA,1.0,6.21,348,"Fantasy, Mystery, Romance, Shoujo OVA Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan"
2322,Giant Robo Gaiden Ginrei,"Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power",OVA,3.0,6.21,2223,"Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power OVA Giant Robo Gaiden Ginrei"
1234,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1.0,6.21,2621,"Comedy, Ecchi, Romance, Sci-Fi OVA Hand Maid Mai"
9944,Hime Gal♥Paradise,Shoujo,OVA,9.0,6.21,563,Shoujo OVA Hime Gal♥Paradise
6071,Juuippiki no Neko,Fantasy,Movie,1.0,6.21,400,Fantasy Movie Juuippiki no Neko
766,Kishin Houkou Demonbane,"Comedy, Drama, Mecha, Sci-Fi",OVA,1.0,6.21,7024,"Comedy, Drama, Mecha, Sci-Fi OVA Kishin Houkou Demonbane"
556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",OVA,3.0,6.21,3896,"Drama, Romance, Sci-Fi OVA Koutetsu Tenshi Kurumi Zero"
669,Kujibiki Unbalance,"Comedy, Romance, School",OVA,3.0,6.21,8291,"Comedy, Romance, School OVA Kujibiki Unbalance"
2791,Makasete Iruka!,"Action, Comedy, School",OVA,1.0,6.21,893,"Action, Comedy, School OVA Makasete Iruka!"
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"Harem, Romance",Special,1.0,6.21,6004,"Harem, Romance Special Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?"
11693,Match Uri no Shoujo,"Drama, Kids",Movie,1.0,6.21,158,"Drama, Kids Movie Match Uri no Shoujo"
3336,Mezame no Hakobune,Fantasy,OVA,1.0,6.21,1867,Fantasy OVA Mezame no Hakobune
2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",OVA,2.0,6.21,1756,"Mecha, Parody, Sci-Fi OVA Mobile Suit SD Gundam Mk IV"
1975,Mutekiou Tri-Zenon,"Mecha, Sci-Fi",TV,22.0,6.21,483,"Mecha, Sci-Fi TV Mutekiou Tri-Zenon"
17237,Peeping Life: World History,"Comedy, Historical, Slice of Life",ONA,40.0,6.21,361,"Comedy, Historical, Slice of Life ONA Peeping Life: World History"
12065,Queen&#039;s Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",Special,2.0,6.21,5535,"Action, Adventure, Ecchi, Fantasy Special Queen&#039;s Blade OVA Specials"
28447,Shingeki no Bahamut: Genesis Recap,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",Special,1.0,6.21,6785,"Action, Adventure, Demons, Fantasy, Magic, Supernatural Special Shingeki no Bahamut: Genesis Recap"
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12.0,6.21,27273,"Action, Fantasy TV Shining Hearts: Shiawase no Pan"
7416,Socket,Kids,OVA,1.0,6.21,157,Kids OVA Socket
2314,Tobe! Kujira no Peek,"Adventure, Drama",Movie,1.0,6.21,286,"Adventure, Drama Movie Tobe! Kujira no Peek"
16363,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",OVA,4.0,6.21,5462,"Action, Adventure, Ecchi, Fantasy OVA Vanquished Queens"
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",TV,23.0,6.2,5568,"Seinen, Sports TV Abarenbou Rikishi!! Matsutarou"
16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12.0,6.2,7816,"Fantasy, Historical TV Bakumatsu Gijinden Roman"
23037,Bakumatsu Rock,"Action, Comedy, Historical, Music, Shoujo",TV,12.0,6.2,18680,"Action, Comedy, Historical, Music, Shoujo TV Bakumatsu Rock"
1468,Baoh Raihousha,"Action, Martial Arts, Sci-Fi, Shounen, Space, Super Power",OVA,1.0,6.2,5520,"Action, Martial Arts, Sci-Fi, Shounen, Space, Super Power OVA Baoh Raihousha"
1055,Blame!,"Mecha, Sci-Fi",ONA,6.0,6.2,13802,"Mecha, Sci-Fi ONA Blame!"
2723,D4 Princess,"Action, Comedy, Magic, Mecha, Sci-Fi",TV,24.0,6.2,1514,"Action, Comedy, Magic, Mecha, Sci-Fi TV D4 Princess"
19235,"Dance, Dance, Dance","Fantasy, Music",Music,1.0,6.2,376,"Fantasy, Music Music Dance, Dance, Dance"
19165,Fate/Zero Cafe,"Comedy, Parody",Movie,1.0,6.2,8130,"Comedy, Parody Movie Fate/Zero Cafe"
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Movie,1.0,6.2,527,"Adventure, Sci-Fi Movie Gulliver no Uchuu Ryokou"
3434,Hey! Bumboo,"Adventure, Cars, Kids",TV,130.0,6.2,677,"Adventure, Cars, Kids TV Hey! Bumboo"
9911,Houkago no Pleiades,Magic,ONA,4.0,6.2,13618,Magic ONA Houkago no Pleiades
932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1.0,6.2,5404,"Comedy, Sci-Fi, Slice of Life OVA Ichigeki Sacchuu!! Hoihoi-san"
588,Itsudatte My Santa!,"Comedy, Ecchi, Fantasy, Romance, Shounen",OVA,2.0,6.2,8206,"Comedy, Ecchi, Fantasy, Romance, Shounen OVA Itsudatte My Santa!"
12965,Jewelpet Movie: Sweets Dance Princess,"Fantasy, Magic, Shoujo",Movie,1.0,6.2,581,"Fantasy, Magic, Shoujo Movie Jewelpet Movie: Sweets Dance Princess"
1926,Jishu Seisaku Movie Binchou-tan,"Music, Slice of Life",Music,1.0,6.2,1781,"Music, Slice of Life Music Jishu Seisaku Movie Binchou-tan"
23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",Special,2.0,6.2,571,"Magic, Mecha, Sci-Fi, Supernatural Special Kishin Houkou Demonbane (TV) Specials"
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,"Adventure, Comedy",Special,1.0,6.2,416,"Adventure, Comedy Special Koisuru Tenshi Angelique: Chibi Character Adventure 2"
7532,Kuroi Kikori to Shiroi Kikori,Fantasy,Movie,1.0,6.2,179,Fantasy Movie Kuroi Kikori to Shiroi Kikori
7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",OVA,2.0,6.2,295,"Adventure, Fantasy OVA Licca-chan Fushigi na Mahou no Ring"
1874,Love♥Love? Specials,"Comedy, Ecchi, Harem, Romance",Special,4.0,6.2,3935,"Comedy, Ecchi, Harem, Romance Special Love♥Love? Specials"
25543,M3: Sono Kuroki Hagane Recap,"Action, Mecha",Special,1.0,6.19,1022,"Action, Mecha Special M3: Sono Kuroki Hagane Recap"
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,"Action, Adventure, Drama, Sci-Fi, Shounen, Space",OVA,1.0,6.2,402,"Action, Adventure, Drama, Sci-Fi, Shounen, Space OVA MAPS: Densetsu no Samayoeru Seijin-tachi"
1175,Metal Fighter Miku,"Comedy, Sci-Fi, Shounen, Sports",TV,13.0,6.2,1377,"Comedy, Sci-Fi, Shounen, Sports TV Metal Fighter Miku"
1940,Outlanders,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen",OVA,1.0,6.2,2655,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen OVA Outlanders"
3600,Sengoku Kitan Youtouden,"Action, Demons, Martial Arts",OVA,3.0,6.2,982,"Action, Demons, Martial Arts OVA Sengoku Kitan Youtouden"
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,"Adventure, Drama, Fantasy, Shounen",OVA,1.0,6.2,1449,"Adventure, Drama, Fantasy, Shounen OVA Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu"
31402,Soul Worker: Your Destiny Awaits,"Action, Fantasy, Sci-Fi",ONA,5.0,6.2,430,"Action, Fantasy, Sci-Fi ONA Soul Worker: Your Destiny Awaits"
2421,Super Kuma-san,"Comedy, Fantasy",Special,1.0,6.2,534,"Comedy, Fantasy Special Super Kuma-san"
32816,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2.0,6.2,677,"Comedy, Shounen, Sports Special Teekyuu 6 Specials"
13983,Thermae Romae: Kodai Romajin ga Uchuu e,"Comedy, Seinen, Space",Special,1.0,6.2,749,"Comedy, Seinen, Space Special Thermae Romae: Kodai Romajin ga Uchuu e"
11919,Zoku Attacker You! Kin Medal e no Michi,"Romance, Sports",TV,52.0,6.2,340,"Romance, Sports TV Zoku Attacker You! Kin Medal e no Michi"
5628,21 Emon,"Comedy, Sci-Fi, Space",TV,39.0,6.19,314,"Comedy, Sci-Fi, Space TV 21 Emon"
2051,Akai Kiba: Blue Sonnet,"Action, Drama, Sci-Fi, Shoujo, Super Power",OVA,5.0,6.19,1024,"Action, Drama, Sci-Fi, Shoujo, Super Power OVA Akai Kiba: Blue Sonnet"
3675,Andromeda Stories,"Action, Drama, Fantasy, Sci-Fi, Space",Special,1.0,6.19,737,"Action, Drama, Fantasy, Sci-Fi, Space Special Andromeda Stories"
5673,Apfelland Monogatari,"Adventure, Drama, Historical",Movie,1.0,6.19,818,"Adventure, Drama, Historical Movie Apfelland Monogatari"
19959,Barbapapa (1977),"Comedy, Fantasy, Kids",TV,48.0,6.19,236,"Comedy, Fantasy, Kids TV Barbapapa (1977)"
2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",TV,50.0,6.19,528,"Adventure, Comedy TV Barbapapa Sekai wo Mawaru"
12447,Ben-To Picture Drama,Comedy,Special,6.0,6.19,6718,Comedy Special Ben-To Picture Drama
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,"Shounen, Sports",ONA,6.0,6.2,1867,"Shounen, Sports ONA Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen"
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,"Comedy, Ecchi, Parody, School, Shounen",Special,5.0,6.19,2744,"Comedy, Ecchi, Parody, School, Shounen Special Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials"
15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1.0,6.19,762,Sports Special Ginga e Kickoff!!: Natsuyasumi Special
31454,Gundam: G no Reconguista - From the Past to the Future,"Action, Mecha, Sci-Fi, Space",Special,1.0,6.2,736,"Action, Mecha, Sci-Fi, Space Special Gundam: G no Reconguista - From the Past to the Future"
29975,Gunslinger Stratos,"Action, Sci-Fi",ONA,1.0,6.19,2666,"Action, Sci-Fi ONA Gunslinger Stratos"
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Movie,1.0,6.19,506,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural Movie Hengen Taima Yakou Karura Mau! Nara Onryou Emaki"
17887,Ichirin-sha,"Action, Mecha, Sci-Fi, Seinen",ONA,1.0,6.19,804,"Action, Mecha, Sci-Fi, Seinen ONA Ichirin-sha"
10751,Kikou Kai Galient OVA,"Action, Fantasy, Mecha, Sci-Fi",OVA,3.0,6.19,328,"Action, Fantasy, Mecha, Sci-Fi OVA Kikou Kai Galient OVA"
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Comedy, Fantasy, Magic",Movie,1.0,6.19,833,"Comedy, Fantasy, Magic Movie Mahou Gakuen Lunar! Aoi Ryuu no Himitsu"
9098,Mobile Suit SD Gundam Festival,"Action, Comedy, Fantasy, Mecha, Parody",Movie,1.0,6.19,913,"Action, Comedy, Fantasy, Mecha, Parody Movie Mobile Suit SD Gundam Festival"
21587,Mou Hitotsu no Mirai wo.,Sci-Fi,ONA,3.0,6.19,6580,Sci-Fi ONA Mou Hitotsu no Mirai wo.
10688,Muybridge no Ito,Drama,Movie,1.0,6.19,797,Drama Movie Muybridge no Ito
22031,Samurai Gun Special,"Action, Historical, Seinen",Special,1.0,6.19,370,"Action, Historical, Seinen Special Samurai Gun Special"
10869,Scan2Go,"Cars, Kids, Shounen, Space, Sports",TV,52.0,6.19,642,"Cars, Kids, Shounen, Space, Sports TV Scan2Go"
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1.0,6.19,1906,Drama Special Taisei Kensetsu: Sri Lanka Kousokudouro
1452,The Samurai,"Comedy, Romance, School, Shounen",OVA,1.0,6.19,839,"Comedy, Romance, School, Shounen OVA The Samurai"
1979,Tobira wo Akete (1995),"Dementia, Fantasy",OVA,1.0,6.19,2351,"Dementia, Fantasy OVA Tobira wo Akete (1995)"
31581,Tsuritama: Harikitte Contest,"Comedy, Sci-Fi, Slice of Life, Sports",Special,1.0,6.19,913,"Comedy, Sci-Fi, Slice of Life, Sports Special Tsuritama: Harikitte Contest"
14359,Vocaloid China Project Senden Animation,"Fantasy, Music",Music,5.0,6.19,1582,"Fantasy, Music Music Vocaloid China Project Senden Animation"
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,"Comedy, Fantasy, Slice of Life",Special,1.0,6.19,2209,"Comedy, Fantasy, Slice of Life Special Wooser no Sono Higurashi: Ken to Pants to Wooser to"
20355,Zeonic Toyota Special Movie,Cars,ONA,2.0,6.19,1251,Cars ONA Zeonic Toyota Special Movie
30137,Big Order,"Action, Shounen, Super Power",OVA,1.0,6.18,17237,"Action, Shounen, Super Power OVA Big Order"
7621,Chuumon no Ooi Ryouriten,"Fantasy, Horror, Supernatural",Movie,1.0,6.18,374,"Fantasy, Horror, Supernatural Movie Chuumon no Ooi Ryouriten"
15043,Haitai Nanafa,"Comedy, Supernatural",TV,13.0,6.18,5907,"Comedy, Supernatural TV Haitai Nanafa"
2892,Hakushon Daimaou,"Comedy, Fantasy",TV,52.0,6.18,692,"Comedy, Fantasy TV Hakushon Daimaou"
28093,Hana wa Saku: Touhoku ni Saku,"Fantasy, Kids",Special,1.0,6.18,557,"Fantasy, Kids Special Hana wa Saku: Touhoku ni Saku"
7363,Hokuto no Ken: Legend of Heroes,"Action, Martial Arts",Special,1.0,6.18,1906,"Action, Martial Arts Special Hokuto no Ken: Legend of Heroes"
3259,Lemon Angel (1988),Ecchi,TV,9.0,6.18,567,Ecchi TV Lemon Angel (1988)
19769,Mahou Sensou,"Action, Fantasy, Magic",TV,12.0,6.18,104192,"Action, Fantasy, Magic TV Mahou Sensou"
21013,Marvel Disk Wars: The Avengers,"Action, Kids, Super Power",TV,51.0,6.18,3953,"Action, Kids, Super Power TV Marvel Disk Wars: The Avengers"
545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",TV,12.0,6.18,2077,"Comedy, Sci-Fi TV Mousou Kagaku Series: Wandaba Style"
31111,Nisshin Seifun Group CM,"Kids, Slice of Life",Special,3.0,6.18,380,"Kids, Slice of Life Special Nisshin Seifun Group CM"
8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music",Music,1.0,6.18,306,"Fantasy, Music Music SAI: Part 1 / Revolving... to the Core"
34048,Seoul-yeok,"Horror, Thriller",Movie,1.0,6.18,405,"Horror, Thriller Movie Seoul-yeok"
7004,Shin Calimero,Comedy,TV,52.0,6.18,1016,Comedy TV Shin Calimero
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,"Historical, Military",Special,1.0,6.18,560,"Historical, Military Special Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi"
3818,Soratobu Toshi Keikaku,"Music, Sci-Fi",Music,1.0,6.18,1163,"Music, Sci-Fi Music Soratobu Toshi Keikaku"
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,"Action, Military, Parody, Sci-Fi",Special,1.0,6.18,239,"Action, Military, Parody, Sci-Fi Special Stratos 4 OVA: Stratos 4.1 - Dutch Roll"
3762,The Borgman: Last Battle,"Action, Demons, Sci-Fi, Shounen",OVA,1.0,6.18,386,"Action, Demons, Sci-Fi, Shounen OVA The Borgman: Last Battle"
5923,Utsunomiko: Heaven Chapter,"Adventure, Demons, Fantasy",OVA,13.0,6.18,333,"Adventure, Demons, Fantasy OVA Utsunomiko: Heaven Chapter"
20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1.0,6.17,232,"Comedy, Drama, Shoujo Special Ashinaga Ojisan"
25431,Chain Chronicle: Short Animation,"Action, Adventure, Fantasy, Magic, Shounen",OVA,8.0,6.17,2814,"Action, Adventure, Fantasy, Magic, Shounen OVA Chain Chronicle: Short Animation"
310,"Chiisana Obake Acchi, Kocchi, Socchi","Comedy, Supernatural",TV,50.0,6.17,1226,"Comedy, Supernatural TV Chiisana Obake Acchi, Kocchi, Socchi"
29876,Chu Feng: B.E.E,"Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi",ONA,6.0,6.17,11481,"Action, Comedy, Fantasy, Mecha, Romance, School, Sci-Fi ONA Chu Feng: B.E.E"
5052,Eightman,"Action, Drama, Mecha, Sci-Fi",TV,56.0,6.17,629,"Action, Drama, Mecha, Sci-Fi TV Eightman"
19431,Gokujo.: Souda Onsen ni Ikou!!,"Comedy, Ecchi, Shoujo Ai",Special,1.0,6.17,2288,"Comedy, Ecchi, Shoujo Ai Special Gokujo.: Souda Onsen ni Ikou!!"
18953,Hitotsubu ni Kawaranu Ai wo Komete,"Magic, Slice of Life",ONA,1.0,6.17,1287,"Magic, Slice of Life ONA Hitotsubu ni Kawaranu Ai wo Komete"
25429,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",TV,10.0,6.17,63638,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural TV Isuca"
10908,Kakko Kawaii Sengen! 2,Comedy,TV,10.0,6.17,324,Comedy TV Kakko Kawaii Sengen! 2
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,Drama,Movie,1.0,6.17,4260,Drama Movie Kara no Kyoukai: Mirai Fukuin - Manner Movie
8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Parody, Seinen, Sports, Super Power",Special,4.0,6.17,363,"Comedy, Parody, Seinen, Sports, Super Power Special Kawasaki Frontale x Tentai Senshi Sunred"
12141,Kaze no Matasaburou,"Fantasy, Kids, Slice of Life",OVA,1.0,6.17,371,"Fantasy, Kids, Slice of Life OVA Kaze no Matasaburou"
4689,Kaze no Toori Michi,Music,Music,1.0,6.17,1902,Music Music Kaze no Toori Michi
28811,Last Exile: Doyou no Asa,"Comedy, Parody, Sci-Fi",Special,3.0,6.17,626,"Comedy, Parody, Sci-Fi Special Last Exile: Doyou no Asa"
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",TV,12.0,6.17,10979,"Action, Comedy, Ecchi, Harem, Shounen TV Mouse"
5085,Nakedyouth,"Romance, Shounen Ai, Slice of Life, Sports",ONA,1.0,6.17,4125,"Romance, Shounen Ai, Slice of Life, Sports ONA Nakedyouth"
12677,Ozma,"Action, Sci-Fi",TV,6.0,6.17,11556,"Action, Sci-Fi TV Ozma"
2781,Saint Luminous Jogakuin,"Mystery, Psychological, Supernatural",TV,13.0,6.17,1701,"Mystery, Psychological, Supernatural TV Saint Luminous Jogakuin"
2476,School Days,"Drama, Harem, Romance, School",TV,12.0,6.17,279183,"Drama, Harem, Romance, School TV School Days"
6268,Sekishoku Elegy,Romance,OVA,1.0,6.17,397,Romance OVA Sekishoku Elegy
10718,Soliton no Akuma,"Drama, Military, Sci-Fi",Movie,1.0,6.17,412,"Drama, Military, Sci-Fi Movie Soliton no Akuma"
25635,Space☆Dandy Picture Drama,"Comedy, Sci-Fi, Space",Special,2.0,6.17,2399,"Comedy, Sci-Fi, Space Special Space☆Dandy Picture Drama"
30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1.0,6.17,189,"Adventure, Comedy, Kids Special Stitch!: Zutto Saikou no Tomodachi Special"
17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,Kids,Special,1.0,6.17,158,Kids Special Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday
14367,Tenshi na Konamaiki Specials,Shounen,Special,13.0,6.18,504,Shounen Special Tenshi na Konamaiki Specials
3787,The Choujo,"Comedy, Sci-Fi, Super Power",OVA,1.0,6.17,1525,"Comedy, Sci-Fi, Super Power OVA The Choujo"
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",Movie,1.0,6.17,220,"Mecha, Sci-Fi Movie Wakusei Robo Danguard Ace: Uchuu Daikaisen"
1349,A.D. Police (TV),"Action, Mecha, Sci-Fi, Shounen",TV,12.0,6.16,5547,"Action, Mecha, Sci-Fi, Shounen TV A.D. Police (TV)"
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",TV,12.0,6.16,21934,"Adventure, Fantasy, Magic, School TV Ange Vierge"
7164,Catman Specials,"Comedy, Fantasy, Slice of Life",Special,4.0,6.16,346,"Comedy, Fantasy, Slice of Life Special Catman Specials"
1106,Eikyuu Kazoku,"Comedy, Psychological",Movie,1.0,6.16,5305,"Comedy, Psychological Movie Eikyuu Kazoku"
5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Movie,1.0,6.16,25040,"Action, Historical, Military, Super Power, Supernatural Movie First Squad: The Moment of Truth"
23179,Kyoukai no Rinne,"Comedy, Supernatural",Special,1.0,6.16,2983,"Comedy, Supernatural Special Kyoukai no Rinne"
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1.0,6.15,1026,"Action, Magic Special Mahou Shoujo Lyrical Nanoha ViVid: Special Program"
33281,Mori no Andou,Comedy,ONA,1.0,6.17,623,Comedy ONA Mori no Andou
32805,Nyanbo!,Comedy,TV,26.0,6.16,2886,Comedy TV Nyanbo!
10796,Softenni Specials,"Comedy, Ecchi, School, Sports",Special,6.0,6.16,2902,"Comedy, Ecchi, School, Sports Special Softenni Specials"
2291,Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3.0,6.16,3126,"Action, Adventure, Ecchi, Mecha, Sci-Fi OVA Tatakae!! Iczer-1"
28925,Youkai Watch: Best 10,"Comedy, Kids, Supernatural",Special,1.0,6.16,231,"Comedy, Kids, Supernatural Special Youkai Watch: Best 10"
32826,Yuuki no Baton,Music,Music,1.0,6.16,549,Music Music Yuuki no Baton
5503,Atagoal wa Neko no Mori,Kids,Movie,1.0,6.15,483,Kids Movie Atagoal wa Neko no Mori
20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1.0,6.15,1643,"Dementia, Horror, Music Music Bacterial Contamination"
4534,Choujin Locke: Shinsekai Sentai,"Action, Sci-Fi, Super Power",OVA,2.0,6.15,530,"Action, Sci-Fi, Super Power OVA Choujin Locke: Shinsekai Sentai"
4907,Daikyouryuu Jidai,Sci-Fi,Movie,1.0,6.15,275,Sci-Fi Movie Daikyouryuu Jidai
10766,Detective Conan vs. Wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2.0,6.15,2587,"Adventure, Comedy, Mystery, Police, Shounen ONA Detective Conan vs. Wooo"
9445,Gunparade Orchestra OVA,Mecha,OVA,3.0,6.15,394,Mecha OVA Gunparade Orchestra OVA
515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1.0,6.15,2893,"Action, Adventure, Fantasy, Magic, Supernatural Movie Hajimari no Boukensha-tachi: Legend of Crystania"
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Music,1.0,6.15,385,Music Music Mahou no Tenshi Creamy Mami: Lovely Serenade
8409,Marie &amp; Gali ver. 2.0,Comedy,TV,30.0,6.15,499,Comedy TV Marie &amp; Gali ver. 2.0
1838,Mitsu x Mitsu Drops,"Drama, Romance, School, Shoujo",OVA,2.0,6.15,16436,"Drama, Romance, School, Shoujo OVA Mitsu x Mitsu Drops"
21649,Mitsuwano,Slice of Life,OVA,1.0,6.15,2794,Slice of Life OVA Mitsuwano
3176,Nessa no Haou Gandalla,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",TV,26.0,6.15,637,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural TV Nessa no Haou Gandalla"
9575,Nodoka Mori no Doubutsu Daisakusen,Fantasy,Special,1.0,6.15,160,Fantasy Special Nodoka Mori no Doubutsu Daisakusen
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,"Sci-Fi, Seinen",Special,1.0,6.15,705,"Sci-Fi, Seinen Special Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film"
30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Mecha, Parody, Slice of Life",TV,13.0,6.15,210,"Mecha, Parody, Slice of Life TV Q Transformers: Saranaru Ninki Mono e no Michi"
2095,Salamander,"Adventure, Sci-Fi",OVA,3.0,6.15,597,"Adventure, Sci-Fi OVA Salamander"
33734,Samurai Noodles: The Originator,"Historical, Samurai",ONA,1.0,6.15,254,"Historical, Samurai ONA Samurai Noodles: The Originator"
3759,School Days: Valentine Days,"Comedy, Romance, School",OVA,1.0,6.15,32917,"Comedy, Romance, School OVA School Days: Valentine Days"
2245,Seraphim Call,"Drama, Romance, Sci-Fi",TV,12.0,6.15,2434,"Drama, Romance, Sci-Fi TV Seraphim Call"
23151,Shounen Hollywood: Holly Stage for 49,"Music, Shoujo, Slice of Life",TV,13.0,6.15,10776,"Music, Shoujo, Slice of Life TV Shounen Hollywood: Holly Stage for 49"
